x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-875.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.468750E+00
-870.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.468750E+00
-865.000E-03,+562.500E-03,+7.125000E+00,+593.750E-03,-2.312500E+00
-860.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.312500E+00
-855.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-2.312500E+00
-850.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-2.312500E+00
-845.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.468750E+00
-840.000E-03,+718.750E-03,+6.968750E+00,+593.750E-03,-2.312500E+00
-835.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-2.156250E+00
-830.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-2.312500E+00
-825.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.156250E+00
-820.000E-03,+718.750E-03,+7.125000E+00,+593.750E-03,-2.156250E+00
-815.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.312500E+00
-810.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-2.312500E+00
-805.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-2.156250E+00
-800.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.156250E+00
-795.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.156250E+00
-790.000E-03,+718.750E-03,+7.437500E+00,+906.250E-03,-2.156250E+00
-785.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-2.000000E+00
-780.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-2.000000E+00
-775.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.843750E+00
-770.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.000000E+00
-765.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-2.000000E+00
-760.000E-03,+718.750E-03,+7.437500E+00,+750.000E-03,-1.843750E+00
-755.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-1.843750E+00
-750.000E-03,+718.750E-03,+7.437500E+00,+750.000E-03,-2.000000E+00
-745.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-2.000000E+00
-740.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.843750E+00
-735.000E-03,+562.500E-03,+7.125000E+00,+593.750E-03,-1.843750E+00
-730.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-1.687500E+00
-725.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.843750E+00
-720.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.687500E+00
-715.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-1.687500E+00
-710.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.687500E+00
-705.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-1.687500E+00
-700.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-1.687500E+00
-695.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-1.531250E+00
-690.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.687500E+00
-685.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.531250E+00
-680.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.531250E+00
-675.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.531250E+00
-670.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.687500E+00
-665.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.531250E+00
-660.000E-03,+718.750E-03,+7.125000E+00,+593.750E-03,-1.531250E+00
-655.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.531250E+00
-650.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.375000E+00
-645.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-1.687500E+00
-640.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-1.375000E+00
-635.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.375000E+00
-630.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.218750E+00
-625.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.375000E+00
-620.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-1.375000E+00
-615.000E-03,+718.750E-03,+7.437500E+00,+750.000E-03,-1.218750E+00
-610.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-1.218750E+00
-605.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-1.218750E+00
-600.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.062500E+00
-595.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.218750E+00
-590.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.062500E+00
-585.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.218750E+00
-580.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.062500E+00
-575.000E-03,+718.750E-03,+6.968750E+00,+750.000E-03,-1.062500E+00
-570.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.062500E+00
-565.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-1.062500E+00
-560.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-1.218750E+00
-555.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-906.250E-03
-550.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-906.250E-03
-545.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-906.250E-03
-540.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-906.250E-03
-535.000E-03,+718.750E-03,+7.125000E+00,+593.750E-03,-906.250E-03
-530.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-906.250E-03
-525.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-750.000E-03
-520.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-906.250E-03
-515.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-750.000E-03
-510.000E-03,+562.500E-03,+7.281250E+00,+750.000E-03,-750.000E-03
-505.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-750.000E-03
-500.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-750.000E-03
-495.000E-03,+875.000E-03,+7.125000E+00,+750.000E-03,-750.000E-03
-490.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-750.000E-03
-485.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-750.000E-03
-480.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-750.000E-03
-475.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-750.000E-03
-470.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-593.750E-03
-465.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-593.750E-03
-460.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-593.750E-03
-455.000E-03,+718.750E-03,+7.125000E+00,+593.750E-03,-437.500E-03
-450.000E-03,+562.500E-03,+7.281250E+00,+750.000E-03,-437.500E-03
-445.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-593.750E-03
-440.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-437.500E-03
-435.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-437.500E-03
-430.000E-03,+875.000E-03,+7.281250E+00,+750.000E-03,-437.500E-03
-425.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-437.500E-03
-420.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-281.250E-03
-415.000E-03,+718.750E-03,+7.281250E+00,+593.750E-03,-437.500E-03
-410.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-281.250E-03
-405.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-437.500E-03
-400.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-281.250E-03
-395.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-437.500E-03
-390.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-281.250E-03
-385.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-437.500E-03
-380.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-281.250E-03
-375.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-281.250E-03
-370.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-437.500E-03
-365.000E-03,+875.000E-03,+7.281250E+00,+750.000E-03,-281.250E-03
-360.000E-03,+718.750E-03,+7.125000E+00,+593.750E-03,-281.250E-03
-355.000E-03,+562.500E-03,+7.281250E+00,+750.000E-03,-125.000E-03
-350.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-125.000E-03
-345.000E-03,+718.750E-03,+7.437500E+00,+750.000E-03,-125.000E-03
-340.000E-03,+718.750E-03,+7.125000E+00,+906.250E-03,-125.000E-03
-335.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,-125.000E-03
-330.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,-125.000E-03
-325.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-320.000E-03,+562.500E-03,+7.125000E+00,+750.000E-03,-125.000E-03
-315.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-310.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,-125.000E-03
-305.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+187.500E-03
-300.000E-03,+562.500E-03,+7.437500E+00,+750.000E-03,+31.250E-03
-295.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-290.000E-03,+875.000E-03,+7.281250E+00,+906.250E-03,+31.250E-03
-285.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+187.500E-03
-280.000E-03,+562.500E-03,+7.281250E+00,+593.750E-03,+31.250E-03
-275.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-270.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-265.000E-03,+718.750E-03,+6.968750E+00,+750.000E-03,+187.500E-03
-260.000E-03,+875.000E-03,+7.125000E+00,+750.000E-03,+343.750E-03
-255.000E-03,+718.750E-03,+7.281250E+00,+906.250E-03,+343.750E-03
-250.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+31.250E-03
-245.000E-03,+875.000E-03,+7.281250E+00,+906.250E-03,+187.500E-03
-240.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+343.750E-03
-235.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+343.750E-03
-230.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+343.750E-03
-225.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+343.750E-03
-220.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+343.750E-03
-215.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+187.500E-03
-210.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+343.750E-03
-205.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+343.750E-03
-200.000E-03,+718.750E-03,+7.281250E+00,+750.000E-03,+500.000E-03
-195.000E-03,+875.000E-03,+7.125000E+00,+750.000E-03,+500.000E-03
-190.000E-03,+718.750E-03,+7.125000E+00,+750.000E-03,+500.000E-03
-185.000E-03,+1.656250E+00,-62.500E-03,-6.750000E+00,+812.500E-03
-180.000E-03,+4.937500E+00,-218.750E-03,-6.593750E+00,+656.250E-03
-175.000E-03,+6.343750E+00,-218.750E-03,-6.437500E+00,+812.500E-03
-170.000E-03,+6.812500E+00,-62.500E-03,-6.437500E+00,+656.250E-03
-165.000E-03,+7.125000E+00,-62.500E-03,-6.437500E+00,+656.250E-03
-160.000E-03,+7.281250E+00,+93.750E-03,-6.281250E+00,+812.500E-03
-155.000E-03,+7.281250E+00,+93.750E-03,-6.281250E+00,+968.750E-03
-150.000E-03,+7.125000E+00,-62.500E-03,-6.125000E+00,+656.250E-03
-145.000E-03,+7.125000E+00,-62.500E-03,-5.968750E+00,+812.500E-03
-140.000E-03,+7.281250E+00,-62.500E-03,-6.125000E+00,+812.500E-03
-135.000E-03,+7.281250E+00,+93.750E-03,-5.968750E+00,+812.500E-03
-130.000E-03,+7.281250E+00,+93.750E-03,-5.968750E+00,+812.500E-03
-125.000E-03,+7.281250E+00,+250.000E-03,-5.812500E+00,+656.250E-03
-120.000E-03,+7.281250E+00,+250.000E-03,-5.656250E+00,+812.500E-03
-115.000E-03,+7.281250E+00,+250.000E-03,-5.656250E+00,+812.500E-03
-110.000E-03,+7.437500E+00,+250.000E-03,-5.656250E+00,+812.500E-03
-105.000E-03,+7.281250E+00,+250.000E-03,-5.500000E+00,+968.750E-03
-100.000E-03,+7.281250E+00,+250.000E-03,-5.500000E+00,+812.500E-03
-95.000E-03,+7.281250E+00,+250.000E-03,-5.500000E+00,+812.500E-03
-90.000E-03,+7.281250E+00,+250.000E-03,-5.500000E+00,+812.500E-03
-85.000E-03,+7.281250E+00,+406.250E-03,-5.500000E+00,+656.250E-03
-80.000E-03,+7.437500E+00,+406.250E-03,-5.500000E+00,+812.500E-03
-75.000E-03,+7.437500E+00,+406.250E-03,-5.343750E+00,+656.250E-03
-70.000E-03,+7.281250E+00,+250.000E-03,-5.343750E+00,+812.500E-03
-65.000E-03,+7.281250E+00,+250.000E-03,-5.500000E+00,+656.250E-03
-60.000E-03,+7.281250E+00,+406.250E-03,-5.187500E+00,+656.250E-03
-55.000E-03,+7.281250E+00,+93.750E-03,-5.187500E+00,+812.500E-03
-50.000E-03,+7.281250E+00,+562.500E-03,-5.187500E+00,+812.500E-03
-45.000E-03,+7.281250E+00,+250.000E-03,-5.031250E+00,+812.500E-03
-40.000E-03,+7.281250E+00,+406.250E-03,-5.187500E+00,+812.500E-03
-35.000E-03,+7.281250E+00,+406.250E-03,-4.875000E+00,+812.500E-03
-30.000E-03,+7.281250E+00,+250.000E-03,-4.875000E+00,+812.500E-03
-25.000E-03,+7.437500E+00,+562.500E-03,-5.031250E+00,+656.250E-03
-20.000E-03,+7.281250E+00,+406.250E-03,-4.875000E+00,+812.500E-03
-15.000E-03,+7.281250E+00,+406.250E-03,-4.875000E+00,+812.500E-03
-10.000E-03,+7.437500E+00,+250.000E-03,-4.875000E+00,+812.500E-03
-5.000E-03,+7.437500E+00,+250.000E-03,-4.875000E+00,+812.500E-03
-0.0E+00,+7.281250E+00,+406.250E-03,-4.718750E+00,+656.250E-03
+5.000E-03,+7.281250E+00,+406.250E-03,-4.718750E+00,+656.250E-03
+10.000E-03,+7.281250E+00,+406.250E-03,-4.562500E+00,+812.500E-03
+15.000E-03,+7.437500E+00,+406.250E-03,-4.718750E+00,+812.500E-03
+20.000E-03,+7.437500E+00,+406.250E-03,-4.562500E+00,+656.250E-03
+25.000E-03,+7.281250E+00,+562.500E-03,-4.718750E+00,+812.500E-03
+30.000E-03,+7.281250E+00,+406.250E-03,-4.562500E+00,+812.500E-03
+35.000E-03,+7.437500E+00,+406.250E-03,-4.562500E+00,+656.250E-03
+40.000E-03,+7.437500E+00,+406.250E-03,-4.406250E+00,+812.500E-03
+45.000E-03,+7.437500E+00,+406.250E-03,-4.562500E+00,+656.250E-03
+50.000E-03,+7.281250E+00,+406.250E-03,-4.406250E+00,+656.250E-03
+55.000E-03,+7.437500E+00,+406.250E-03,-4.250000E+00,+812.500E-03
+60.000E-03,+7.281250E+00,+562.500E-03,-4.406250E+00,+812.500E-03
+65.000E-03,+7.437500E+00,+406.250E-03,-4.406250E+00,+656.250E-03
+70.000E-03,+7.281250E+00,+562.500E-03,-4.406250E+00,+812.500E-03
+75.000E-03,+7.437500E+00,+406.250E-03,-4.250000E+00,+812.500E-03
+80.000E-03,+7.437500E+00,+406.250E-03,-4.093750E+00,+656.250E-03
+85.000E-03,+7.281250E+00,+562.500E-03,-4.250000E+00,+656.250E-03
+90.000E-03,+7.437500E+00,+406.250E-03,-4.093750E+00,+812.500E-03
+95.000E-03,+7.281250E+00,+406.250E-03,-4.250000E+00,+812.500E-03
+100.000E-03,+7.281250E+00,+562.500E-03,-4.093750E+00,+812.500E-03
+105.000E-03,+7.281250E+00,+406.250E-03,-4.093750E+00,+812.500E-03
+110.000E-03,+7.281250E+00,+406.250E-03,-3.937500E+00,+812.500E-03
+115.000E-03,+7.437500E+00,+406.250E-03,-4.093750E+00,+812.500E-03
+120.000E-03,+7.281250E+00,+406.250E-03,-4.093750E+00,+812.500E-03
+125.000E-03,+7.437500E+00,+406.250E-03,-3.937500E+00,+812.500E-03
+130.000E-03,+7.281250E+00,+406.250E-03,-3.937500E+00,+656.250E-03
+135.000E-03,+7.281250E+00,+406.250E-03,-3.937500E+00,+812.500E-03
+140.000E-03,+7.437500E+00,+406.250E-03,-3.781250E+00,+656.250E-03
+145.000E-03,+7.437500E+00,+406.250E-03,-3.781250E+00,+812.500E-03
+150.000E-03,+7.281250E+00,+406.250E-03,-3.937500E+00,+656.250E-03
+155.000E-03,+7.437500E+00,+406.250E-03,-3.781250E+00,+656.250E-03
+160.000E-03,+7.437500E+00,+250.000E-03,-3.937500E+00,+656.250E-03
+165.000E-03,+7.437500E+00,+406.250E-03,-3.781250E+00,+812.500E-03
+170.000E-03,+7.281250E+00,+406.250E-03,-3.625000E+00,+812.500E-03
+175.000E-03,+7.281250E+00,+562.500E-03,-3.625000E+00,+812.500E-03
+180.000E-03,+7.437500E+00,+406.250E-03,-3.625000E+00,+812.500E-03
+185.000E-03,+7.281250E+00,+406.250E-03,-3.781250E+00,+812.500E-03
+190.000E-03,+7.437500E+00,+406.250E-03,-3.625000E+00,+812.500E-03
+195.000E-03,+7.281250E+00,+406.250E-03,-3.625000E+00,+656.250E-03
+200.000E-03,+7.125000E+00,+406.250E-03,-3.625000E+00,+812.500E-03
+205.000E-03,+7.281250E+00,+406.250E-03,-3.468750E+00,+812.500E-03
+210.000E-03,+7.281250E+00,+406.250E-03,-3.468750E+00,+656.250E-03
+215.000E-03,+7.281250E+00,+406.250E-03,-3.312500E+00,+812.500E-03
+220.000E-03,+7.437500E+00,+406.250E-03,-3.468750E+00,+812.500E-03
+225.000E-03,+7.437500E+00,+406.250E-03,-3.468750E+00,+968.750E-03
+230.000E-03,+7.281250E+00,+406.250E-03,-3.468750E+00,+812.500E-03
+235.000E-03,+7.437500E+00,+562.500E-03,-3.468750E+00,+968.750E-03
+240.000E-03,+7.281250E+00,+562.500E-03,-3.312500E+00,+812.500E-03
+245.000E-03,+7.281250E+00,+406.250E-03,-3.312500E+00,+812.500E-03
+250.000E-03,+7.281250E+00,+406.250E-03,-3.312500E+00,+812.500E-03
+255.000E-03,+7.437500E+00,+406.250E-03,-3.156250E+00,+812.500E-03
+260.000E-03,+7.281250E+00,+406.250E-03,-3.156250E+00,+812.500E-03
+265.000E-03,+7.281250E+00,+406.250E-03,-3.156250E+00,+656.250E-03
+270.000E-03,+7.281250E+00,+406.250E-03,-3.156250E+00,+812.500E-03
+275.000E-03,+7.281250E+00,+406.250E-03,-3.156250E+00,+656.250E-03
+280.000E-03,+7.437500E+00,+406.250E-03,-3.156250E+00,+812.500E-03
+285.000E-03,+7.437500E+00,+562.500E-03,-3.000000E+00,+656.250E-03
+290.000E-03,+7.437500E+00,+406.250E-03,-3.000000E+00,+812.500E-03
+295.000E-03,+7.281250E+00,+406.250E-03,-3.000000E+00,+812.500E-03
+300.000E-03,+7.437500E+00,+406.250E-03,-3.000000E+00,+812.500E-03
+305.000E-03,+7.281250E+00,+406.250E-03,-3.000000E+00,+968.750E-03
+310.000E-03,+7.437500E+00,+406.250E-03,-3.000000E+00,+656.250E-03
+315.000E-03,+7.281250E+00,+406.250E-03,-2.843750E+00,+812.500E-03
+320.000E-03,+7.437500E+00,+406.250E-03,-2.843750E+00,+656.250E-03
+325.000E-03,+7.281250E+00,+406.250E-03,-2.843750E+00,+812.500E-03
+330.000E-03,+7.437500E+00,+406.250E-03,-2.843750E+00,+812.500E-03
+335.000E-03,+7.281250E+00,+406.250E-03,-2.843750E+00,+812.500E-03
+340.000E-03,+7.281250E+00,+562.500E-03,-2.687500E+00,+656.250E-03
+345.000E-03,+7.437500E+00,+406.250E-03,-2.843750E+00,+812.500E-03
+350.000E-03,+7.281250E+00,+406.250E-03,-2.687500E+00,+656.250E-03
+355.000E-03,+7.437500E+00,+406.250E-03,-2.531250E+00,+968.750E-03
+360.000E-03,+7.281250E+00,+562.500E-03,-2.531250E+00,+812.500E-03
+365.000E-03,+7.437500E+00,+406.250E-03,-2.687500E+00,+812.500E-03
+370.000E-03,+7.281250E+00,+562.500E-03,-2.531250E+00,+812.500E-03
+375.000E-03,+7.437500E+00,+406.250E-03,-2.531250E+00,+812.500E-03
+380.000E-03,+7.281250E+00,+562.500E-03,-2.531250E+00,+812.500E-03
+385.000E-03,+7.281250E+00,+406.250E-03,-2.531250E+00,+968.750E-03
+390.000E-03,+7.437500E+00,+406.250E-03,-2.531250E+00,+812.500E-03
+395.000E-03,+7.437500E+00,+406.250E-03,-2.531250E+00,+656.250E-03
+400.000E-03,+7.281250E+00,+406.250E-03,-2.531250E+00,+656.250E-03
+405.000E-03,+7.437500E+00,+406.250E-03,-2.375000E+00,+656.250E-03
+410.000E-03,+7.437500E+00,+406.250E-03,-2.531250E+00,+656.250E-03
+415.000E-03,+7.281250E+00,+406.250E-03,-2.375000E+00,+812.500E-03
+420.000E-03,+7.281250E+00,+406.250E-03,-2.218750E+00,+656.250E-03
+425.000E-03,+7.437500E+00,+406.250E-03,-2.375000E+00,+656.250E-03
+430.000E-03,+7.437500E+00,+562.500E-03,-2.375000E+00,+968.750E-03
+435.000E-03,+7.281250E+00,+406.250E-03,-2.218750E+00,+812.500E-03
+440.000E-03,+7.437500E+00,+406.250E-03,-2.218750E+00,+656.250E-03
+445.000E-03,+7.281250E+00,+406.250E-03,-2.375000E+00,+812.500E-03
+450.000E-03,+7.437500E+00,+406.250E-03,-2.218750E+00,+812.500E-03
+455.000E-03,+7.281250E+00,+562.500E-03,-2.218750E+00,+812.500E-03
+460.000E-03,+7.281250E+00,+562.500E-03,-2.062500E+00,+968.750E-03
+465.000E-03,+7.281250E+00,+406.250E-03,-2.218750E+00,+812.500E-03
+470.000E-03,+7.281250E+00,+406.250E-03,-2.062500E+00,+812.500E-03
+475.000E-03,+7.281250E+00,+562.500E-03,-2.062500E+00,+812.500E-03
+480.000E-03,+7.125000E+00,+406.250E-03,-1.906250E+00,+812.500E-03
+485.000E-03,+7.281250E+00,+562.500E-03,-2.062500E+00,+812.500E-03
+490.000E-03,+7.281250E+00,+406.250E-03,-2.062500E+00,+812.500E-03
+495.000E-03,+7.281250E+00,+406.250E-03,-2.062500E+00,+656.250E-03
+500.000E-03,+7.281250E+00,+250.000E-03,-1.906250E+00,+656.250E-03
+505.000E-03,+7.281250E+00,+406.250E-03,-1.906250E+00,+812.500E-03
+510.000E-03,+7.437500E+00,+562.500E-03,-1.906250E+00,+656.250E-03
+515.000E-03,+7.281250E+00,+562.500E-03,-2.062500E+00,+812.500E-03
+520.000E-03,+7.281250E+00,+406.250E-03,-1.750000E+00,+812.500E-03
+525.000E-03,+7.281250E+00,+406.250E-03,-1.906250E+00,+812.500E-03
+530.000E-03,+7.437500E+00,+406.250E-03,-1.750000E+00,+656.250E-03
+535.000E-03,+7.437500E+00,+406.250E-03,-1.906250E+00,+812.500E-03
+540.000E-03,+7.437500E+00,+406.250E-03,-1.906250E+00,+812.500E-03
+545.000E-03,+7.437500E+00,+406.250E-03,-1.750000E+00,+812.500E-03
+550.000E-03,+7.437500E+00,+406.250E-03,-1.750000E+00,+812.500E-03
+555.000E-03,+7.437500E+00,+406.250E-03,-1.750000E+00,+812.500E-03
+560.000E-03,+7.281250E+00,+562.500E-03,-1.593750E+00,+656.250E-03
+565.000E-03,+7.281250E+00,+562.500E-03,-1.593750E+00,+656.250E-03
+570.000E-03,+7.281250E+00,+406.250E-03,-1.593750E+00,+656.250E-03
+575.000E-03,+7.281250E+00,+406.250E-03,-1.593750E+00,+968.750E-03
+580.000E-03,+7.437500E+00,+406.250E-03,-1.593750E+00,+656.250E-03
+585.000E-03,+7.437500E+00,+406.250E-03,-1.593750E+00,+812.500E-03
+590.000E-03,+7.437500E+00,+406.250E-03,-1.593750E+00,+812.500E-03
+595.000E-03,+7.437500E+00,+406.250E-03,-1.593750E+00,+812.500E-03
+600.000E-03,+7.437500E+00,+562.500E-03,-1.593750E+00,+656.250E-03
+605.000E-03,+7.437500E+00,+562.500E-03,-1.281250E+00,+812.500E-03
+610.000E-03,+7.437500E+00,+406.250E-03,-1.437500E+00,+656.250E-03
+615.000E-03,+7.281250E+00,+406.250E-03,-1.437500E+00,+968.750E-03
+620.000E-03,+7.281250E+00,+406.250E-03,-1.437500E+00,+812.500E-03
+625.000E-03,+7.281250E+00,+406.250E-03,-1.281250E+00,+656.250E-03
+630.000E-03,+7.281250E+00,+562.500E-03,-1.437500E+00,+812.500E-03
+635.000E-03,+7.281250E+00,+562.500E-03,-1.593750E+00,+812.500E-03
+640.000E-03,+7.437500E+00,+562.500E-03,-1.437500E+00,+812.500E-03
+645.000E-03,+7.281250E+00,+406.250E-03,-1.437500E+00,+656.250E-03
+650.000E-03,+7.281250E+00,+406.250E-03,-1.281250E+00,+812.500E-03
+655.000E-03,+7.281250E+00,+406.250E-03,-1.281250E+00,+812.500E-03
+660.000E-03,+7.437500E+00,+562.500E-03,-1.281250E+00,+656.250E-03
+665.000E-03,+7.437500E+00,+406.250E-03,-1.281250E+00,+812.500E-03
+670.000E-03,+7.437500E+00,+406.250E-03,-1.125000E+00,+812.500E-03
+675.000E-03,+7.281250E+00,+406.250E-03,-1.281250E+00,+812.500E-03
+680.000E-03,+7.281250E+00,+406.250E-03,-1.281250E+00,+812.500E-03
+685.000E-03,+7.281250E+00,+406.250E-03,-1.125000E+00,+812.500E-03
+690.000E-03,+7.281250E+00,+562.500E-03,-1.125000E+00,+812.500E-03
+695.000E-03,+7.281250E+00,+406.250E-03,-1.125000E+00,+656.250E-03
+700.000E-03,+7.281250E+00,+406.250E-03,-1.125000E+00,+812.500E-03
+705.000E-03,+7.281250E+00,+406.250E-03,-1.125000E+00,+656.250E-03
+710.000E-03,+7.281250E+00,+562.500E-03,-968.750E-03,+812.500E-03
+715.000E-03,+7.437500E+00,+562.500E-03,-968.750E-03,+812.500E-03
+720.000E-03,+7.437500E+00,+562.500E-03,-968.750E-03,+812.500E-03
+725.000E-03,+7.437500E+00,+406.250E-03,-1.125000E+00,+812.500E-03
+730.000E-03,+7.437500E+00,+406.250E-03,-812.500E-03,+656.250E-03
+735.000E-03,+7.281250E+00,+406.250E-03,-968.750E-03,+812.500E-03
+740.000E-03,+7.437500E+00,+562.500E-03,-968.750E-03,+656.250E-03
+745.000E-03,+7.437500E+00,+562.500E-03,-812.500E-03,+812.500E-03
+750.000E-03,+7.281250E+00,+406.250E-03,-968.750E-03,+812.500E-03
+755.000E-03,+7.281250E+00,+406.250E-03,-968.750E-03,+812.500E-03
+760.000E-03,+7.437500E+00,+406.250E-03,-812.500E-03,+812.500E-03
+765.000E-03,+7.281250E+00,+406.250E-03,-812.500E-03,+812.500E-03
+770.000E-03,+7.281250E+00,+406.250E-03,-812.500E-03,+656.250E-03
+775.000E-03,+7.437500E+00,+406.250E-03,-656.250E-03,+812.500E-03
+780.000E-03,+7.281250E+00,+250.000E-03,-812.500E-03,+812.500E-03
+785.000E-03,+7.437500E+00,+406.250E-03,-656.250E-03,+812.500E-03
+790.000E-03,+7.437500E+00,+406.250E-03,-656.250E-03,+656.250E-03
